,seed_id,filepath,instrument,IMT,pitch,dynamics,instrument family
25,8,Horns/Horn/ordinario/Hn-ord-F5-pp.wav,Hn,Hn-ord,F5,pp,Brass
26,8,Horns/Horn/ordinario/Hn-ord-G3-pp.wav,Hn,Hn-ord,G3,pp,Brass
27,8,Horns/Horn/ordinario/Hn-ord-D2-mf.wav,Hn,Hn-ord,D2,mf,Brass
28,8,Horns/Horn/ordinario/Hn-ord-D5-pp.wav,Hn,Hn-ord,D5,pp,Brass
29,8,Horns/Horn/ordinario/Hn-ord-C4-mf.wav,Hn,Hn-ord,C4,mf,Brass
30,8,Horns/Horn/ordinario/Hn-ord-D#2-pp.wav,Hn,Hn-ord,D#2,pp,Brass
31,8,Horns/Horn/ordinario/Hn-ord-F#3-pp.wav,Hn,Hn-ord,F#3,pp,Brass
32,8,Horns/Horn/ordinario/Hn-ord-F2-ff.wav,Hn,Hn-ord,F2,ff,Brass
33,8,Horns/Horn/ordinario/Hn-ord-D#3-ff.wav,Hn,Hn-ord,D#3,ff,Brass
34,8,Horns/Horn/ordinario/Hn-ord-G#4-ff.wav,Hn,Hn-ord,G#4,ff,Brass
35,8,Horns/Horn/ordinario/Hn-ord-F#2-mf.wav,Hn,Hn-ord,F#2,mf,Brass
36,8,Horns/Horn/ordinario/Hn-ord-C#3-ff.wav,Hn,Hn-ord,C#3,ff,Brass
37,8,Horns/Horn/ordinario/Hn-ord-G4-pp.wav,Hn,Hn-ord,G4,pp,Brass
38,8,Horns/Horn/ordinario/Hn-ord-E5-ff.wav,Hn,Hn-ord,E5,ff,Brass
39,8,Horns/Horn/ordinario/Hn-ord-F2-mf.wav,Hn,Hn-ord,F2,mf,Brass
40,8,Horns/Horn/ordinario/Hn-ord-C#5-mf.wav,Hn,Hn-ord,C#5,mf,Brass
41,8,Horns/Horn/ordinario/Hn-ord-D#4-ff.wav,Hn,Hn-ord,D#4,ff,Brass
42,8,Horns/Horn/ordinario/Hn-ord-A4-pp.wav,Hn,Hn-ord,A4,pp,Brass
43,8,Horns/Horn/ordinario/Hn-ord-E4-ff.wav,Hn,Hn-ord,E4,ff,Brass
44,8,Horns/Horn/ordinario/Hn-ord-C#4-ff.wav,Hn,Hn-ord,C#4,ff,Brass
45,8,Horns/Horn/ordinario/Hn-ord-C2-ff.wav,Hn,Hn-ord,C2,ff,Brass
46,8,Horns/Horn/ordinario/Hn-ord-A#3-mf.wav,Hn,Hn-ord,A#3,mf,Brass
47,8,Horns/Horn/ordinario/Hn-ord-C3-pp.wav,Hn,Hn-ord,C3,pp,Brass
48,8,Horns/Horn/ordinario/Hn-ord-A3-ff.wav,Hn,Hn-ord,A3,ff,Brass
49,8,Horns/Horn/ordinario/Hn-ord-F#3-mf.wav,Hn,Hn-ord,F#3,mf,Brass
50,8,Horns/Horn/ordinario/Hn-ord-E3-mf.wav,Hn,Hn-ord,E3,mf,Brass
51,8,Horns/Horn/ordinario/Hn-ord-F4-ff.wav,Hn,Hn-ord,F4,ff,Brass
52,8,Horns/Horn/ordinario/Hn-ord-E2-mf.wav,Hn,Hn-ord,E2,mf,Brass
53,8,Horns/Horn/ordinario/Hn-ord-A2-ff.wav,Hn,Hn-ord,A2,ff,Brass
54,8,Horns/Horn/ordinario/Hn-ord-E2-ff.wav,Hn,Hn-ord,E2,ff,Brass
55,8,Horns/Horn/ordinario/Hn-ord-D5-ff.wav,Hn,Hn-ord,D5,ff,Brass
56,8,Horns/Horn/ordinario/Hn-ord-D#4-pp.wav,Hn,Hn-ord,D#4,pp,Brass
57,8,Horns/Horn/ordinario/Hn-ord-C2-mf.wav,Hn,Hn-ord,C2,mf,Brass
58,8,Horns/Horn/ordinario/Hn-ord-A#2-ff.wav,Hn,Hn-ord,A#2,ff,Brass
59,8,Horns/Horn/ordinario/Hn-ord-B2-ff.wav,Hn,Hn-ord,B2,ff,Brass
60,8,Horns/Horn/ordinario/Hn-ord-F#3-ff.wav,Hn,Hn-ord,F#3,ff,Brass
61,8,Horns/Horn/ordinario/Hn-ord-A4-mf.wav,Hn,Hn-ord,A4,mf,Brass
62,8,Horns/Horn/ordinario/Hn-ord-A#4-ff.wav,Hn,Hn-ord,A#4,ff,Brass
63,8,Horns/Horn/ordinario/Hn-ord-G4-mf.wav,Hn,Hn-ord,G4,mf,Brass
64,8,Horns/Horn/ordinario/Hn-ord-A#4-pp.wav,Hn,Hn-ord,A#4,pp,Brass
65,8,Horns/Horn/ordinario/Hn-ord-D#4-mf.wav,Hn,Hn-ord,D#4,mf,Brass
66,8,Horns/Horn/ordinario/Hn-ord-G#2-ff.wav,Hn,Hn-ord,G#2,ff,Brass
67,8,Horns/Horn/ordinario/Hn-ord-F4-pp.wav,Hn,Hn-ord,F4,pp,Brass
68,8,Horns/Horn/ordinario/Hn-ord-G4-ff.wav,Hn,Hn-ord,G4,ff,Brass
69,8,Horns/Horn/ordinario/Hn-ord-E3-ff.wav,Hn,Hn-ord,E3,ff,Brass
70,8,Horns/Horn/ordinario/Hn-ord-C3-ff.wav,Hn,Hn-ord,C3,ff,Brass
71,8,Horns/Horn/ordinario/Hn-ord-F#4-pp.wav,Hn,Hn-ord,F#4,pp,Brass
72,8,Horns/Horn/ordinario/Hn-ord-G#4-pp.wav,Hn,Hn-ord,G#4,pp,Brass
73,8,Horns/Horn/ordinario/Hn-ord-F5-ff.wav,Hn,Hn-ord,F5,ff,Brass
74,8,Horns/Horn/ordinario/Hn-ord-C4-ff.wav,Hn,Hn-ord,C4,ff,Brass
75,8,Horns/Horn/ordinario/Hn-ord-A2-pp.wav,Hn,Hn-ord,A2,pp,Brass
76,8,Horns/Horn/ordinario/Hn-ord-D4-pp.wav,Hn,Hn-ord,D4,pp,Brass
77,8,Horns/Horn/ordinario/Hn-ord-C#3-pp.wav,Hn,Hn-ord,C#3,pp,Brass
78,8,Horns/Horn/ordinario/Hn-ord-F5-mf.wav,Hn,Hn-ord,F5,mf,Brass
79,8,Horns/Horn/ordinario/Hn-ord-C#2-ff.wav,Hn,Hn-ord,C#2,ff,Brass
80,8,Horns/Horn/ordinario/Hn-ord-B4-mf.wav,Hn,Hn-ord,B4,mf,Brass
81,8,Horns/Horn/ordinario/Hn-ord-C#4-mf.wav,Hn,Hn-ord,C#4,mf,Brass
82,8,Horns/Horn/ordinario/Hn-ord-E3-pp.wav,Hn,Hn-ord,E3,pp,Brass
83,8,Horns/Horn/ordinario/Hn-ord-B2-mf.wav,Hn,Hn-ord,B2,mf,Brass
84,8,Horns/Horn/ordinario/Hn-ord-C#5-pp.wav,Hn,Hn-ord,C#5,pp,Brass
85,8,Horns/Horn/ordinario/Hn-ord-G3-mf.wav,Hn,Hn-ord,G3,mf,Brass
86,8,Horns/Horn/ordinario/Hn-ord-F3-ff.wav,Hn,Hn-ord,F3,ff,Brass
87,8,Horns/Horn/ordinario/Hn-ord-C#2-pp.wav,Hn,Hn-ord,C#2,pp,Brass
88,8,Horns/Horn/ordinario/Hn-ord-F#2-pp.wav,Hn,Hn-ord,F#2,pp,Brass
89,8,Horns/Horn/ordinario/Hn-ord-F2-pp.wav,Hn,Hn-ord,F2,pp,Brass
90,8,Horns/Horn/ordinario/Hn-ord-D5-mf.wav,Hn,Hn-ord,D5,mf,Brass
91,8,Horns/Horn/ordinario/Hn-ord-D3-ff.wav,Hn,Hn-ord,D3,ff,Brass
92,8,Horns/Horn/ordinario/Hn-ord-D3-pp.wav,Hn,Hn-ord,D3,pp,Brass
93,8,Horns/Horn/ordinario/Hn-ord-D#2-ff.wav,Hn,Hn-ord,D#2,ff,Brass
94,8,Horns/Horn/ordinario/Hn-ord-D#3-mf.wav,Hn,Hn-ord,D#3,mf,Brass
95,8,Horns/Horn/ordinario/Hn-ord-G#3-mf.wav,Hn,Hn-ord,G#3,mf,Brass
96,8,Horns/Horn/ordinario/Hn-ord-G2-pp.wav,Hn,Hn-ord,G2,pp,Brass
97,8,Horns/Horn/ordinario/Hn-ord-A#2-mf.wav,Hn,Hn-ord,A#2,mf,Brass
98,8,Horns/Horn/ordinario/Hn-ord-G#2-pp.wav,Hn,Hn-ord,G#2,pp,Brass
99,8,Horns/Horn/ordinario/Hn-ord-D#3-pp.wav,Hn,Hn-ord,D#3,pp,Brass
100,8,Horns/Horn/ordinario/Hn-ord-E5-mf.wav,Hn,Hn-ord,E5,mf,Brass
101,8,Horns/Horn/ordinario/Hn-ord-G#3-pp.wav,Hn,Hn-ord,G#3,pp,Brass
102,8,Horns/Horn/ordinario/Hn-ord-A#4-mf.wav,Hn,Hn-ord,A#4,mf,Brass
103,8,Horns/Horn/ordinario/Hn-ord-E4-mf.wav,Hn,Hn-ord,E4,mf,Brass
104,8,Horns/Horn/ordinario/Hn-ord-G2-ff.wav,Hn,Hn-ord,G2,ff,Brass
105,8,Horns/Horn/ordinario/Hn-ord-A#3-ff.wav,Hn,Hn-ord,A#3,ff,Brass
106,8,Horns/Horn/ordinario/Hn-ord-A#3-pp.wav,Hn,Hn-ord,A#3,pp,Brass
107,8,Horns/Horn/ordinario/Hn-ord-F4-mf.wav,Hn,Hn-ord,F4,mf,Brass
108,8,Horns/Horn/ordinario/Hn-ord-C#5-ff.wav,Hn,Hn-ord,C#5,ff,Brass
109,8,Horns/Horn/ordinario/Hn-ord-E5-pp.wav,Hn,Hn-ord,E5,pp,Brass
110,8,Horns/Horn/ordinario/Hn-ord-C5-ff.wav,Hn,Hn-ord,C5,ff,Brass
111,8,Horns/Horn/ordinario/Hn-ord-F3-pp.wav,Hn,Hn-ord,F3,pp,Brass
112,8,Horns/Horn/ordinario/Hn-ord-G#3-ff.wav,Hn,Hn-ord,G#3,ff,Brass
113,8,Horns/Horn/ordinario/Hn-ord-C#2-mf.wav,Hn,Hn-ord,C#2,mf,Brass
114,8,Horns/Horn/ordinario/Hn-ord-F#4-mf.wav,Hn,Hn-ord,F#4,mf,Brass
115,8,Horns/Horn/ordinario/Hn-ord-A2-mf.wav,Hn,Hn-ord,A2,mf,Brass
116,8,Horns/Horn/ordinario/Hn-ord-B4-pp.wav,Hn,Hn-ord,B4,pp,Brass
117,8,Horns/Horn/ordinario/Hn-ord-A3-mf.wav,Hn,Hn-ord,A3,mf,Brass
118,8,Horns/Horn/ordinario/Hn-ord-D#5-mf.wav,Hn,Hn-ord,D#5,mf,Brass
119,8,Horns/Horn/ordinario/Hn-ord-B3-pp.wav,Hn,Hn-ord,B3,pp,Brass
120,8,Horns/Horn/ordinario/Hn-ord-D4-ff.wav,Hn,Hn-ord,D4,ff,Brass
121,8,Horns/Horn/ordinario/Hn-ord-D4-mf.wav,Hn,Hn-ord,D4,mf,Brass
122,8,Horns/Horn/ordinario/Hn-ord-D#5-ff.wav,Hn,Hn-ord,D#5,ff,Brass
123,8,Horns/Horn/ordinario/Hn-ord-C5-pp.wav,Hn,Hn-ord,C5,pp,Brass
124,8,Horns/Horn/ordinario/Hn-ord-G#4-mf.wav,Hn,Hn-ord,G#4,mf,Brass
125,8,Horns/Horn/ordinario/Hn-ord-A4-ff.wav,Hn,Hn-ord,A4,ff,Brass
126,9,Horns/Horn/slap-pitched/Hn-slap-E4-mf.wav,Hn,Hn-slap,E4,mf,Brass
127,9,Horns/Horn/slap-pitched/Hn-slap-C3-mf.wav,Hn,Hn-slap,C3,mf,Brass
128,9,Horns/Horn/slap-pitched/Hn-slap-F#3-mf.wav,Hn,Hn-slap,F#3,mf,Brass
129,9,Horns/Horn/slap-pitched/Hn-slap-D5-mf.wav,Hn,Hn-slap,D5,mf,Brass
130,9,Horns/Horn/slap-pitched/Hn-slap-B4-mf.wav,Hn,Hn-slap,B4,mf,Brass
131,9,Horns/Horn/slap-pitched/Hn-slap-F5-mf.wav,Hn,Hn-slap,F5,mf,Brass
132,9,Horns/Horn/slap-pitched/Hn-slap-F#2-mf.wav,Hn,Hn-slap,F#2,mf,Brass
133,9,Horns/Horn/slap-pitched/Hn-slap-F2-mf.wav,Hn,Hn-slap,F2,mf,Brass
134,9,Horns/Horn/slap-pitched/Hn-slap-G2-mf.wav,Hn,Hn-slap,G2,mf,Brass
135,9,Horns/Horn/slap-pitched/Hn-slap-F#4-mf.wav,Hn,Hn-slap,F#4,mf,Brass
136,9,Horns/Horn/slap-pitched/Hn-slap-G#4-mf.wav,Hn,Hn-slap,G#4,mf,Brass
137,9,Horns/Horn/slap-pitched/Hn-slap-E5-mf.wav,Hn,Hn-slap,E5,mf,Brass
138,9,Horns/Horn/slap-pitched/Hn-slap-D3-mf.wav,Hn,Hn-slap,D3,mf,Brass
139,9,Horns/Horn/slap-pitched/Hn-slap-B3-mf.wav,Hn,Hn-slap,B3,mf,Brass
140,9,Horns/Horn/slap-pitched/Hn-slap-D4-mf.wav,Hn,Hn-slap,D4,mf,Brass
141,9,Horns/Horn/slap-pitched/Hn-slap-C#5-mf.wav,Hn,Hn-slap,C#5,mf,Brass
142,9,Horns/Horn/slap-pitched/Hn-slap-C4-mf.wav,Hn,Hn-slap,C4,mf,Brass
143,9,Horns/Horn/slap-pitched/Hn-slap-E2-mf.wav,Hn,Hn-slap,E2,mf,Brass
144,9,Horns/Horn/slap-pitched/Hn-slap-F3-mf.wav,Hn,Hn-slap,F3,mf,Brass
145,9,Horns/Horn/slap-pitched/Hn-slap-G#2-mf.wav,Hn,Hn-slap,G#2,mf,Brass
146,9,Horns/Horn/slap-pitched/Hn-slap-A3-mf.wav,Hn,Hn-slap,A3,mf,Brass
147,9,Horns/Horn/slap-pitched/Hn-slap-C2-mf.wav,Hn,Hn-slap,C2,mf,Brass
148,9,Horns/Horn/slap-pitched/Hn-slap-A#2-mf.wav,Hn,Hn-slap,A#2,mf,Brass
149,9,Horns/Horn/slap-pitched/Hn-slap-D#5-mf.wav,Hn,Hn-slap,D#5,mf,Brass
150,9,Horns/Horn/slap-pitched/Hn-slap-C#2-mf.wav,Hn,Hn-slap,C#2,mf,Brass
151,9,Horns/Horn/slap-pitched/Hn-slap-D2-mf.wav,Hn,Hn-slap,D2,mf,Brass
152,9,Horns/Horn/slap-pitched/Hn-slap-D#4-mf.wav,Hn,Hn-slap,D#4,mf,Brass
153,9,Horns/Horn/slap-pitched/Hn-slap-A4-mf.wav,Hn,Hn-slap,A4,mf,Brass
154,9,Horns/Horn/slap-pitched/Hn-slap-C5-mf.wav,Hn,Hn-slap,C5,mf,Brass
155,9,Horns/Horn/slap-pitched/Hn-slap-F4-mf.wav,Hn,Hn-slap,F4,mf,Brass
156,9,Horns/Horn/slap-pitched/Hn-slap-G#3-mf.wav,Hn,Hn-slap,G#3,mf,Brass
157,9,Horns/Horn/slap-pitched/Hn-slap-G4-mf.wav,Hn,Hn-slap,G4,mf,Brass
158,9,Horns/Horn/slap-pitched/Hn-slap-C#4-mf.wav,Hn,Hn-slap,C#4,mf,Brass
159,9,Horns/Horn/slap-pitched/Hn-slap-G3-mf.wav,Hn,Hn-slap,G3,mf,Brass
160,9,Horns/Horn/slap-pitched/Hn-slap-E3-mf.wav,Hn,Hn-slap,E3,mf,Brass
161,9,Horns/Horn/slap-pitched/Hn-slap-D#3-mf.wav,Hn,Hn-slap,D#3,mf,Brass
162,9,Horns/Horn/slap-pitched/Hn-slap-D#2-mf.wav,Hn,Hn-slap,D#2,mf,Brass
163,9,Horns/Horn/slap-pitched/Hn-slap-A#3-mf.wav,Hn,Hn-slap,A#3,mf,Brass
164,9,Horns/Horn/slap-pitched/Hn-slap-A2-mf.wav,Hn,Hn-slap,A2,mf,Brass
165,9,Horns/Horn/slap-pitched/Hn-slap-B2-mf.wav,Hn,Hn-slap,B2,mf,Brass
166,9,Horns/Horn/slap-pitched/Hn-slap-A#4-mf.wav,Hn,Hn-slap,A#4,mf,Brass
167,9,Horns/Horn/slap-pitched/Hn-slap-C#3-mf.wav,Hn,Hn-slap,C#3,mf,Brass
168,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D#3-ff-4c.wav,Va,Va-pizz-bartok,D#3,ff,Strings
169,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D3-ff-4c.wav,Va,Va-pizz-bartok,D3,ff,Strings
170,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A#3-ff-3c.wav,Va,Va-pizz-bartok,A#3,ff,Strings
171,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-B4-ff-2c.wav,Va,Va-pizz-bartok,B4,ff,Strings
172,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D4-ff-3c.wav,Va,Va-pizz-bartok,D4,ff,Strings
173,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G#4-ff-2c.wav,Va,Va-pizz-bartok,G#4,ff,Strings
174,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G4-ff-3c.wav,Va,Va-pizz-bartok,G4,ff,Strings
175,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-B5-ff-1c.wav,Va,Va-pizz-bartok,B5,ff,Strings
176,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C3-ff-4c.wav,Va,Va-pizz-bartok,C3,ff,Strings
177,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-F4-ff-2c.wav,Va,Va-pizz-bartok,F4,ff,Strings
178,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G#5-ff-1c.wav,Va,Va-pizz-bartok,G#5,ff,Strings
179,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D5-ff-2c.wav,Va,Va-pizz-bartok,D5,ff,Strings
180,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C#5-ff-2c.wav,Va,Va-pizz-bartok,C#5,ff,Strings
181,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-F4-ff-3c.wav,Va,Va-pizz-bartok,F4,ff,Strings
182,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C4-ff-4c.wav,Va,Va-pizz-bartok,C4,ff,Strings
183,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G4-ff-2c.wav,Va,Va-pizz-bartok,G4,ff,Strings
184,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G#3-ff-3c.wav,Va,Va-pizz-bartok,G#3,ff,Strings
185,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A#3-ff-4c.wav,Va,Va-pizz-bartok,A#3,ff,Strings
186,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D#4-ff-2c.wav,Va,Va-pizz-bartok,D#4,ff,Strings
187,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G5-ff-1c.wav,Va,Va-pizz-bartok,G5,ff,Strings
188,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-B3-ff-3c.wav,Va,Va-pizz-bartok,B3,ff,Strings
189,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G#3-ff-4c.wav,Va,Va-pizz-bartok,G#3,ff,Strings
190,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-E4-ff-3c.wav,Va,Va-pizz-bartok,E4,ff,Strings
191,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C#5-ff-1c.wav,Va,Va-pizz-bartok,C#5,ff,Strings
192,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-F#4-ff-3c.wav,Va,Va-pizz-bartok,F#4,ff,Strings
193,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-E3-ff-4c.wav,Va,Va-pizz-bartok,E3,ff,Strings
194,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-F#3-ff-4c.wav,Va,Va-pizz-bartok,F#3,ff,Strings
195,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A5-ff-1c.wav,Va,Va-pizz-bartok,A5,ff,Strings
196,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G3-ff-4c.wav,Va,Va-pizz-bartok,G3,ff,Strings
197,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-E4-ff-2c.wav,Va,Va-pizz-bartok,E4,ff,Strings
198,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-G3-ff-3c.wav,Va,Va-pizz-bartok,G3,ff,Strings
199,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A3-ff-4c.wav,Va,Va-pizz-bartok,A3,ff,Strings
200,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A#4-ff-1c.wav,Va,Va-pizz-bartok,A#4,ff,Strings
201,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D#5-ff-1c.wav,Va,Va-pizz-bartok,D#5,ff,Strings
202,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-B3-ff-4c.wav,Va,Va-pizz-bartok,B3,ff,Strings
203,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C4-ff-3c.wav,Va,Va-pizz-bartok,C4,ff,Strings
204,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C5-ff-1c.wav,Va,Va-pizz-bartok,C5,ff,Strings
205,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C6-ff-1c.wav,Va,Va-pizz-bartok,C6,ff,Strings
206,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D4-ff-2c.wav,Va,Va-pizz-bartok,D4,ff,Strings
207,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A4-ff-1c.wav,Va,Va-pizz-bartok,A4,ff,Strings
208,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C#3-ff-4c.wav,Va,Va-pizz-bartok,C#3,ff,Strings
209,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-F#4-ff-2c.wav,Va,Va-pizz-bartok,F#4,ff,Strings
210,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A#4-ff-2c.wav,Va,Va-pizz-bartok,A#4,ff,Strings
211,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-F5-ff-1c.wav,Va,Va-pizz-bartok,F5,ff,Strings
212,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-F#5-ff-1c.wav,Va,Va-pizz-bartok,F#5,ff,Strings
213,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C5-ff-2c.wav,Va,Va-pizz-bartok,C5,ff,Strings
214,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A3-ff-3c.wav,Va,Va-pizz-bartok,A3,ff,Strings
215,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D#4-ff-3c.wav,Va,Va-pizz-bartok,D#4,ff,Strings
216,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A4-ff-2c.wav,Va,Va-pizz-bartok,A4,ff,Strings
217,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-E5-ff-1c.wav,Va,Va-pizz-bartok,E5,ff,Strings
218,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-C#4-ff-3c.wav,Va,Va-pizz-bartok,C#4,ff,Strings
219,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-B4-ff-1c.wav,Va,Va-pizz-bartok,B4,ff,Strings
220,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-A#5-ff-1c.wav,Va,Va-pizz-bartok,A#5,ff,Strings
221,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-D5-ff-1c.wav,Va,Va-pizz-bartok,D5,ff,Strings
222,30,Strings/Viola/pizzicato-bartok/Va-pizz-bartok-F3-ff-4c.wav,Va,Va-pizz-bartok,F3,ff,Strings
223,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-D#4-ff-3c.wav,Va,Va-pizz-lv,D#4,ff,Strings
224,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-F#5-mf-1c.wav,Va,Va-pizz-lv,F#5,mf,Strings
225,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-C5-pp-1c.wav,Va,Va-pizz-lv,C5,pp,Strings
226,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-A5-ff-1c.wav,Va,Va-pizz-lv,A5,ff,Strings
227,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-E3-ff-4c.wav,Va,Va-pizz-lv,E3,ff,Strings
228,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-G#4-mf-2c.wav,Va,Va-pizz-lv,G#4,mf,Strings
229,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-G3-ff-4c.wav,Va,Va-pizz-lv,G3,ff,Strings
230,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-F3-pp-4c.wav,Va,Va-pizz-lv,F3,pp,Strings
231,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-C#4-pp-3c.wav,Va,Va-pizz-lv,C#4,pp,Strings
232,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-B3-ff-3c.wav,Va,Va-pizz-lv,B3,ff,Strings
233,31,Strings/Viola/pizzicato-l-vib/Va-pizz-lv-D3-ff-4c.wav,Va,Va-pizz-lv,D3,ff,Strings
